url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/toyota-rav4-6664365dc59a3297842515,Toyota RAV4 IV (XA40) Рестайлинг,23500,2055075,2018,81000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/2/5/c/25c766f37da9b4aaad3f3125acac8522_640x480.jpg
https://mashina.kg/details/subaru-outback-69f8a93895721686151498,Subaru Outback IV,12300,1075635,2011,225308,2.5 л.,вариатор,Кант,https://im.mashina.kg/tachka/images/4/8/a/48ad9480f611280b2459d71a78e83799_640x480.jpg
https://mashina.kg/details/honda-odyssey-69dcce0d2fc9e507574135,Honda Odyssey II,4460,390000,2000,735000,2.3 л.,автомат,Ош,https://im.mashina.kg/tachka/images/0/7/6/0767f33c209a9bb9fafccf337820e362_640x480.jpg
https://mashina.kg/details/toyota-rav4-69341b0414229443351715,Toyota RAV4 V (XA50),29000,2536050,2019,168500,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/8/9/2/892d70e41aa61b25aebbdec99f933417_640x480.jpg
https://mashina.kg/details/volkswagen-id4-69f2fc278f97d339887748,Volkswagen ID.4,19500,1705275,2022,119000,,,Бишкек,https://im.mashina.kg/tachka/images/7/1/3/713879b6712e68ae2c29657784ea0e0a_640x480.jpg
https://mashina.kg/details/subaru-ascent-69c773a9df11d809449500,Subaru Ascent I,21500,1880175,2019,110000,2.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/c/8/e/c8ee16319e1fcd400aea061ce885159c_640x480.jpg
https://mashina.kg/details/lexus-rx-69d2927bd1686282882755,Lexus RX IV,33500,2929575,2018,86000,3.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/0/2/a020298afa578e2494edfa816be5a032_640x480.jpg
https://mashina.kg/details/toyota-highlander-69b52b3e0543d900221147,Toyota Highlander III (U50) Рестайлинг,31500,2754675,2019,43500,3.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/4/7/4/474edb24ef6c5cce55ad1b305cd1d2ed_640x480.jpg
https://mashina.kg/details/toyota-highlander-69fc7e415f20a401070831,Toyota Highlander IV (U70),41500,3629175,2020,65000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/c/d/3cdd3e85f74ed066826a5f09bd2f0e7d_640x480.jpg
https://mashina.kg/details/kia-carnival-69a2bbaa5d0e3625078857,Kia Carnival IV,22500,1967625,2023,61800,2.2 л.,автомат,Ош,https://im.mashina.kg/tachka/images/e/8/d/e8d5e789ec7ccd625b7896669484318e_640x480.jpg
https://mashina.kg/details/volkswagen-passat-69d870b308da1210744260,Volkswagen Passat B5,3431,300000,1997,200000,1.8 л.,механика,Ош,https://im.mashina.kg/tachka/images/6/4/0/64004435aba409483fff6cf14aa1ed3e_640x480.jpg
https://mashina.kg/details/toyota-prius-69ecc5bc23393596715859,Toyota Prius IV Рестайлинг (XW50),14800,1294260,2019,190000,1.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/4/6/146a65e86a499d4190f62b075d86bcbf_640x480.jpg
https://mashina.kg/details/zeekr-007-6a088c813786f98f6981ebe9,Продажа Zeekr 007 2024,34500,3017025,2024,0,,,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10035184/1b779304d19efe2e767068d343c43dc2_medium.webp
https://mashina.kg/details/chevrolet-equinox-68a5b3d2c9bf6493926118,Chevrolet Equinox III,13000,1136850,2020,201168,1.5 л.,автомат,Шопоков,https://im.mashina.kg/tachka/images/c/7/f/c7ff278b5e32a220384bb000dbdf711e_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-698c8091b3f18310776809,Toyota Land Cruiser 200 Series Рестайлинг 2,190000,16615500,2017,160000,4.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/c/7/4c759c2b6608147eb663f0b39fd1d1e7_640x480.jpg
https://mashina.kg/details/toyota-camry-69f6f8fddaa6d162852641,Toyota Camry V (XV30),8700,760815,2005,205000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/6/8/868257aef5841b12e92131a01faaccf7_640x480.jpg
https://mashina.kg/details/volkswagen-passat-69fc5359bb8c3595196629,Volkswagen Passat B5 Рестайлинг,4574,400000,2001,400000,2.0 л.,механика,Бишкек,https://im.mashina.kg/tachka/images/3/a/3/3a3f4a36f099892e583c2c8e6d2e8515_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69cb5c3cf1ee5988775608,BMW 5 серии VII (G30/G31),25800,2256210,2019,167000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/b/a/eba98cefd1d77d423cd81138ec51f937_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69bfbb3fa8282663599465,Hyundai Santa Fe IV,22500,1967625,2018,89000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/a/b/3abd85641a81d896e367cfa1734b10b4_640x480.jpg
https://mashina.kg/details/vaz-lada-priora-6a04a7de84a6ce7f126b74a5,Продажа ВАЗ (Lada) Priora I Рестайлинг 2017,5900,515955,2017,134000,1.6 л.,механика,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031773/49f814ba3ad1a044b88b6b42c780b348_medium.webp
https://mashina.kg/details/hyundai-sonata-69f6f5dab66f6306257774,Hyundai Sonata VIII (DN8),12500,1093125,2019,169000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/4/8/e4831f06603f967c3cbedbde2f66725a_640x480.jpg
https://mashina.kg/details/nissan-rogue-69cbbc67841f7606924827,Nissan Rogue II Рестайлинг,12000,1049400,2017,196000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/b/5/7/b571049489ec3a2658034bca97b171ff_640x480.jpg
https://mashina.kg/details/subaru-outback-69e3567741400787320522,Subaru Outback V Рестайлинг,18000,1574100,2019,99500,2.5 л.,вариатор,Ош,https://im.mashina.kg/tachka/images/f/e/4/fe44aac7b603387fcf486c5555c3b1df_640x480.jpg
https://mashina.kg/details/bmw-x5-6a04a29b44d6ff11b050d4ac,Продажа BMW X5 IV (G05/G18) 2020,45700,3996465,2020,111000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031744/3549e6ea037306618ec16f04fced20ca_medium.webp
https://mashina.kg/details/daewoo-matiz-69d321c549215354403148,Daewoo Matiz I,1601,140000,1999,248143,0.8 л.,механика,Кызыл-Кия,https://im.mashina.kg/tachka/images/9/4/6/946e7a230a68189ce98c3998a0775776_640x480.jpg
https://mashina.kg/details/bmw-x7-69e8d6a9c8b4a819811449,BMW X7 I (G07) Рестайлинг,102000,8919900,2023,23860,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/1/6/d16b39dd0449b87d95d6aa896fb4295e_640x480.jpg
https://mashina.kg/details/daewoo-matiz-69c0d634b0ff6198957323,Daewoo Matiz I Рестайлинг,2859,250000,2005,307370,0.8 л.,автомат,Кызыл-Кия,https://im.mashina.kg/tachka/images/a/3/f/a3fc601aa0c20525e4813ee67a75af59_640x480.jpg
https://mashina.kg/details/zeekr-001-6a041937c8f216cfd1888bc0,Продажа Zeekr 001 I Рестайлинг 2024,78000,6821100,2024,900,,,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10030955/77fca84d2ce0ae1ae1cee9fc867646fb_medium.webp
https://mashina.kg/details/hyundai-santa-fe-69ae710269be0523558062,Hyundai Santa Fe V (MX5),34800,3043260,2024,13664,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/e/9/5e9ce7396a438534234de600851930fc_640x480.jpg
https://mashina.kg/details/mercedesbenz-vito-69cf60d7861ef460787258,Mercedes-Benz Vito II (W639),9500,830775,2007,340000,2.1 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/b/9/ab9bcec177847f302b584be9e19431f7_640x480.jpg
https://mashina.kg/details/toyota-sequoia-69b56e24a1afd861421773,Toyota Sequoia II Рестайлинг,42500,3716625,2018,350836,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/1/8/718e584f96aa35e8ffb5c84c0df599ee_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-69aa8dbf61acb014887711,Toyota Land Cruiser 200 Series Рестайлинг 2,51000,4459950,2016,178000,4.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/a/7/5a769648207d3a9dcc9cc1ed109dc794_640x480.jpg
https://mashina.kg/details/toyota-camry-6a097408055921a96a168f36,Продажа Toyota Camry IX (XV80) China Market 2026,36600,3200670,2026,5,2.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035655/2f209ec9a6c011613cf9f84b5cf95a57_medium.webp
https://mashina.kg/details/land-rover-range-rover-6910330831f75342144914,Land Rover Range Rover III Рестайлинг 2,21500,1880175,2010,140000,5.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/d/d/1dd19c0fb508cdfa7378dc1110c84123_640x480.jpg
https://mashina.kg/details/geely-monjaro-6a097c2c2cd19e9a305d7ba0,Продажа Geely Monjaro I 2026,31000,2710950,2026,5,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035708/203e1aeeef040aa2ba55ae69508acea9_medium.webp
https://mashina.kg/details/toyota-prius-69f6f8020b61e110912209,Toyota Prius IV Рестайлинг (XW50),12800,1119360,2019,255000,1.8 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/d/d/1dd9a62803ce0305c157fed70b357b64_640x480.jpg
https://mashina.kg/details/toyota-rav4-6a098a123536871656e48235,Продажа Toyota RAV4 V (XA50) 2026,38000,3323100,2026,5,2.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035796/5ce558c44d4af08d143fbbfd969e7015_medium.webp
https://mashina.kg/details/honda-cr-v-6a097780987af9cb3f9b6a3c,Продажа Honda CR-V VI 2026,41200,3602940,2026,5,2.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035678/cd071794c66671085d5368436d310ce4_medium.webp
https://mashina.kg/details/mercedesbenz-sklass-69f330514c68d177364729,"Mercedes-Benz S-Класс VI (W222, C217) Рестайлинг",39900,3489255,2018,97000,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/9/3/f934f9e5637cbaa07f05e3c3ed299731_640x480.jpg
https://mashina.kg/details/toyota-highlander-6a0978d4d56bb070e93be210,Продажа Toyota Highlander IV (U70) 2026,45700,3996465,2026,5,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035685/c03f5bf6cd552b698a58bdea26fc0e2b_medium.webp
https://mashina.kg/details/audi-q5-6a097ac2df7a1f0d1f243ffc,Продажа Audi Q5 III 2026,55500,4853475,2026,5,2.0 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035699/b5e7fcc85edc5a9383ada91e00135b90_medium.webp
https://mashina.kg/details/toyota-4runner-696e0eea80aac419272830,Toyota 4Runner V Рестайлинг,35000,3060750,2020,64000,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/0/e/00e37b870dc791adf3f152db4907b328_640x480.jpg
https://mashina.kg/details/changan-uni-k-6a06afb62c5008401820eb72,Продажа Changan UNI-K 2023,23500,2055075,2023,21000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033485/b0ef2b99ddfa307d8850ca10f4375b82_medium.webp
https://mashina.kg/details/mercedesbenz-eklass-69a412ef21446007848647,"Mercedes-Benz E-Класс III (W211, S211)",8500,743325,2004,278000,2.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/0/0/800f24f9fe9d2428ce147da5c446c57c_640x480.jpg
https://mashina.kg/details/kia-k5-69676dada20f6793799213,Kia K5 II,12000,1049400,2019,133000,2.0 л.,автомат,Гульча,https://im.mashina.kg/tachka/images/8/d/d/8dd7a11fefef1a98c267c84636864324_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a093e9fd75ca181fb928792,Продажа Hyundai Sonata VII (LF) Рестайлинг 2020,11700,1023165,2020,150000,2.0 л.,автомат,Базар-Коргон,https://storage.mashina.kg/catalog/images/2026-05-17/10035439/c46e062b3c52a0ba0f86a018c3cead04_medium.webp
https://mashina.kg/details/toyota-highlander-68ee6a99a7013028060773,Toyota Highlander II (U40) Рестайлинг,18000,1574100,2011,186100,3.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/f/f/5fff2c8a000e774b9f5de7871497bc66_640x480.jpg
https://mashina.kg/details/ssangyong-rexton-6929b26210bb1533392551,SsangYong Rexton I,9720,850000,2006,203000,2.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/9/0/f907c801587a249ec160b179c31ba307_640x480.jpg
https://mashina.kg/details/subaru-outback-699c9607df04a738471982,Subaru Outback V Рестайлинг,16000,1399200,2018,177108,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/a/d/b/adbdb5a690f46db04c2bd07f27428a1c_640x480.jpg
https://mashina.kg/details/kia-k3-69fd4ecf39a43095113370,Kia K3 II,11600,1014420,2019,113000,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/d/d/f/ddfb5781f88646fd6265303d76c6be18_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fd7ce09631d334649552,BMW 5 серии VII (G30/G31),26700,2334915,2019,92000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/4559402/cd215b6d96bccec94b1202223ddb5599_medium.webp
https://mashina.kg/details/kia-k5-69eb9641e18d3377063537,Kia K5 II,12700,1110615,2019,135700,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/4/4/a445134e0b3bc253c7967b066954b747_640x480.jpg
https://mashina.kg/details/bmw-x5-6a097605a730319ba084540a,Продажа BMW X5 IV (G05/G18) 2020,42600,3725370,2020,143000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035665/f42e163728290ace1b0f9eb385dd82e5_medium.webp
https://mashina.kg/details/subaru-ascent-69f8be4761c14145381265,Subaru Ascent I,22500,1967625,2020,88777,2.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/b/1/a/b1ac9122d26de623f940547f8809fd24_640x480.jpg
https://mashina.kg/details/mg-6-69f067dc874f5776619404,MG 6 II,16000,1399200,2024,3500,1.5 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/8/5/8/8581207029451e58574cc5ee8b68c0d2_640x480.jpg
https://mashina.kg/details/toyota-rav4-69f8c2e43178b499669527,Toyota RAV4 IV (XA40) Рестайлинг,16500,1442925,2016,56666,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/f/8/bf88efe4ee4ec788068dd701c333099d_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-6a0065d8ecd8f951499822,Hyundai Santa Fe II,9720,850000,2010,277888,2.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/c/5/0/c50f7babc0f7ac967baaf39be6a1f512_640x480.jpg
https://mashina.kg/details/bmw-x7-69e5a6327b92c520275788,BMW X7 I (G07),50000,4372500,2019,90000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/f/7/ff78ba08e65c5edb4114f7b89366d22f_640x480.jpg
https://mashina.kg/details/toyota-sienna-69fc5853907ed026045267,Toyota Sienna III Рестайлинг 2,23500,2055075,2019,167888,3.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/b/1/9b10b29925a2f3400d9428fb11120a09_640x480.jpg
https://mashina.kg/details/lexus-lx-6a018d530f9d1418701217,Lexus LX III Рестайлинг 2,98000,8570100,2019,60000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/d/d/5dda4a6fdc2a6c569f6ee7100b510278_640x480.jpg
https://mashina.kg/details/renault-samsung-qm6-69f45cac93edf190329217,Renault Samsung QM6 I Рестайлинг,13500,1180575,2019,110888,2.0 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/9/0/2/90299ef943060b3589f99c6a416b7cff_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69f4a75a93df9909990318,Hyundai Sonata VIII (DN8),12200,1066890,2022,190888,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/0/6/406a4314c0861410769fb7cc03ab0bef_640x480.jpg
https://mashina.kg/details/bmw-x5-69c289481d040400833678,BMW X5 III (F15),19500,1705275,2017,150000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/8/6/28695fc1f781864964a382e076494c9d_640x480.jpg
https://mashina.kg/details/mitsubishi-pajero-6a001698d5ac7281655191,Mitsubishi Pajero II,4688,410000,1993,387000,2.8 л.,автомат,Ош,https://im.mashina.kg/tachka/images/4/9/5/49564a0ed6582ff790c13f7c6e42a2cf_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-69edb5a213b61617409966,Hyundai Grandeur VI,14800,1294260,2018,170000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/f/8/ff83ab15cfcfcc79b2abc5fb4ac55dbf_640x480.jpg
https://mashina.kg/details/daewoo-matiz-69f5d8846c947433385975,Daewoo Matiz I Рестайлинг,3316,290000,2014,185000,0.8 л.,автомат,Ош,https://im.mashina.kg/tachka/images/7/8/7/78738b7461c09852fe5c1934c1f8f874_640x480.jpg
https://mashina.kg/details/toyota-prius-c-69de5b47e624a359365998,Toyota Prius c I Рестайлинг,11000,961950,2016,112975,1.5 л.,вариатор,Араван,https://im.mashina.kg/tachka/images/3/c/4/3c4dfc02ed2d434a92837257f1511dda_640x480.jpg
https://mashina.kg/details/toyota-highlander-69f0f630cc96f859762127,Toyota Highlander I (U20) Рестайлинг,13600,1189320,2004,331524,3.3 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/c/1/fc137dc3ebb667581783f0d64277d42e_640x480.jpg
https://mashina.kg/details/toyota-highlander-69d81d9d4995a203896780,Toyota Highlander II (U40) Рестайлинг,19500,1705275,2012,280000,3.5 л.,автомат,Токмок,https://im.mashina.kg/tachka/images/8/6/3/863e61ff5815a922a53de0a47d304b7c_640x480.jpg
https://mashina.kg/details/opel-astra-69caa186224de588609891,Opel Astra G,4574,400000,2003,293000,1.6 л.,механика,Ош,https://im.mashina.kg/tachka/images/1/e/e/1ee4548f347783b2337ac9cd266beefb_640x480.jpg
https://mashina.kg/details/toyota-wish-69dbaabacf832557240287,Toyota Wish I,5706,499000,2003,299000,2.0 л.,вариатор,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/d/7/b/d7b5241ed69a34d3ea5c162fff71ffb7_640x480.jpg
https://mashina.kg/details/toyota-allex-69ecb5fe3a493059614761,Toyota Allex,5718,500000,2003,170000,1.5 л.,автомат,Кочкор-Ата,https://im.mashina.kg/tachka/images/a/9/0/a90734c42d12993a1c715031c269986c_640x480.jpg
https://mashina.kg/details/toyota-camry-69f5c5385dada583106642,Toyota Camry VI (XV40),7890,690000,2008,310000,2.4 л.,автомат,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/3/a/b/3ab305406b62dca732e6546e86aeead2_640x480.jpg
https://mashina.kg/details/volkswagen-jetta-69fa0638cc085014637985,Volkswagen Jetta VI,7200,629640,2014,30000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/0/8/50817cb2a4f51d7e273ef6081dc330cc_640x480.jpg
https://mashina.kg/details/kia-morning-69ee2300d64f5826255449,Kia Morning III,7433,650000,2017,134000,1.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/9/c/6/9c664d593eb32dad654d94e7c81acfa9_640x480.jpg
https://mashina.kg/details/daewoo-matiz-69f72f177979e830364866,Daewoo Matiz I Рестайлинг,2287,199999,2000,274000,0.8 л.,механика,Ош,https://im.mashina.kg/tachka/images/4/e/7/4e77c91bbdce71815dc92fd5ac6c5672_640x480.jpg
https://mashina.kg/details/toyota-rav4-69ca8346b7a8a019308620,Toyota RAV4 IV (XA40),15600,1364220,2013,109000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/f/6/3f6c0fc39a0692131657283259568e50_640x480.jpg
https://mashina.kg/details/hyundai-starex-h1-69ef4bd32a6f8840700262,Hyundai Starex (H-1) II,12000,1049400,2008,100000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/4/8/d482e656f9260fe4929ae2859373bfc2_640x480.jpg
https://mashina.kg/details/hyundai-avante-6a0167485839d254632132,Hyundai Avante VII,11990,1048526,2021,162000,1.6 л.,вариатор,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/2/c/0/2c00a40b68deb004d47968dd2ef2463f_640x480.jpg
https://mashina.kg/details/kia-k3-698855de15c0f426229926,Kia K3 II,12500,1093125,2019,96000,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/2/7/e/27ed1850e456bacf075a76d1c2ea7086_640x480.jpg
https://mashina.kg/details/honda-elysion-6a07ea962de5ab035687b498,Продажа Honda Elysion I Рестайлинг 2007,13000,1136850,2007,284962,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034508/3fb64235b9b4e0d723a2d6dad44ecc14_medium.webp
https://mashina.kg/details/genesis-g70-6a09863949f23a2c4e0b86bd,Продажа Genesis G70 I Рестайлинг 2023,33000,2885850,2023,55000,3.3 л.,автомат,Ош,https://storage.mashina.kg/catalog/images/2026-05-17/10035770/59e75f60b024f1ca234d80482a4e165e_medium.webp
https://mashina.kg/details/audi-q3-69eafe1ab4531838736619,Audi Q3 II (F3),39900,3489255,2026,10,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/8/6/3/8638f59669e505f2270f4ae30bca64ad_640x480.jpg
https://mashina.kg/details/toyota-highlander-69eb36bee5720588971077,Toyota Highlander IV (U70),46100,4031445,2026,10,2.0 л.,автомат,-1,https://im.mashina.kg/tachka/images/2/6/0/2606a53d0192a2be8d3f133e86ea3cf3_640x480.jpg
https://mashina.kg/details/volkswagen-tharu-69eb1ef5769c9042444796,Volkswagen Tharu I Рестайлинг,20000,1749000,2026,10,1.5 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/1/d/8/1d84d1b1b67433268bb81f9e07d66ab1_640x480.jpg
https://mashina.kg/details/lexus-nx-69a55040d7ea1327295563,Lexus NX II,55000,4809750,2025,20,2.0 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/b/d/a/bda32dde77a7a486466247328a0a2604_640x480.jpg
https://mashina.kg/details/toyota-rav4-6a0576960ecd1ccf221c36e0,Продажа Toyota RAV4 V (XA50) 2026,33100,2894595,2026,10,2.0 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032425/7bf5ac5f9810aa0cabddffc4f5fe631d_medium.webp
https://mashina.kg/details/toyota-highlander-6992cf7245996203100165,Toyota Highlander IV (U70),44300,3874035,2025,20,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/d/1/1d1eb2134a95a3d94afcffd3e381a141_640x480.jpg
https://mashina.kg/details/land-rover-range-rover-evoque-6985a4ddb01e6706411039,Land Rover Range Rover Evoque II Рестайлинг,49500,4328775,2025,15,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/a/e/9ae31e948e58af58f8871cd0a0ff3568_640x480.jpg
https://mashina.kg/details/volkswagen-teramont-69f88aaabc57b827794490,Volkswagen Teramont I Рестайлинг (China Market),52500,4591125,2026,10,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/9/e/4/9e4f70918386d9a81529b7acad0fe573_640x480.jpg
https://mashina.kg/details/changan-unik-69fb30fbcbb44270258272,Changan UNI-K,24000,2098800,2025,15,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/4/2/b421f9816c93f33068c624fb597964cd_640x480.jpg
https://mashina.kg/details/honda-odyssey-69f5f2eaad42b109905484,Honda Odyssey II,6575,575000,2002,187100,2.3 л.,автомат,Майлуу-Суу,https://im.mashina.kg/tachka/images/d/6/a/d6a84c1e2e6ea9f2e5b0fb86c62cdc30_640x480.jpg
https://mashina.kg/details/bmw-x3-69f609590ac35001680839,BMW X3 III (G01),36300,3174435,2020,78000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/5/e/b5e9ebfcde6c96704943e302dabd7088_640x480.jpg
https://mashina.kg/details/hyundai-avante-69cc927847e7a524588178,Hyundai Avante VII,12700,1110615,2022,160000,1.6 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/9/a/c/9ace9e9d51e1053321c7d4dcc3624fb8_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-69bbfa9643fd9518064489,Toyota Land Cruiser 200 Series Рестайлинг 2,73000,6383850,2016,86500,4.6 л.,автомат,Чолпон-Ата,https://im.mashina.kg/tachka/images/3/9/6/3967548bdcc3d104de2e9d50aa8ad8c6_640x480.jpg
https://mashina.kg/details/subaru-outback-69c7f696c5db2929158618,Subaru Outback V,14500,1268025,2017,172000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/1/6/0/16017f52392c626b5264e1f7f774624d_640x480.jpg
https://mashina.kg/details/kia-seltos-69c206a599bf9811380717,Kia Seltos I,13900,1215555,2019,159000,1.6 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/a/4/5/a4561610a8ab4120c78c9829cabe0de1_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a074bdd11064cf657ecdb03,Продажа Hyundai Sonata VII (LF) Рестайлинг 2019,9990,873626,2019,370000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10034289/1e7a43d2009adf127257250c844ae9e1_medium.webp
https://mashina.kg/details/honda-crv-69fc65e3d0e1f208449402,Honda CR-V V Рестайлинг,15550,1359848,2020,50620,1.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/d/5/7/d5788da4b8af2346bd0185779d5ca99f_640x480.jpg
https://mashina.kg/details/toyota-rav4-691be6cdce98c438025006,Toyota RAV4 IV (XA40) Рестайлинг,21500,1880175,2017,96560,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/9/e/a/9eaba42027bd9947627f258679c30bd8_640x480.jpg
https://mashina.kg/details/chevrolet-equinox-69ec9e3a5b44c784149109,Chevrolet Equinox III,9555,835585,2019,83000,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/8/a/c8a7f820830dfd3249a92cc5e3391c12_640x480.jpg
https://mashina.kg/details/land-rover-range-rover-velar-69ee44cfd68e3265607415,Land Rover Range Rover Velar I,31999,2798313,2018,153000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/b/9/bb94446a8d135ea85b44bfda17caa0cc_640x480.jpg
https://mashina.kg/details/renault-samsung-sm6-69f2bbd57c16f382366841,Renault Samsung SM6 I,7300,638385,2018,125000,2.0 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/c/0/2/c02ffc137a4a6070c8d7ec28af5eb4a9_640x480.jpg
https://mashina.kg/details/toyota-camry-6958c965dc9e6357786705,Toyota Camry VIII (XV70),19199,1678953,2020,108000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/0/c/10c6fffb9addbe670e19812d64450aa5_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-69ecc224918f7486046429,Hyundai Grandeur VI Рестайлинг,17500,1530375,2021,151800,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/a/0/9a0703b33ed0241417d17f24a19e61f1_640x480.jpg
