url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/kia-sportage-69f2d5d172802950327792,Kia Sportage V,21500,1880175,2022,110000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/f/5/df56cf94709bef9d3248cecd9e294e83_640x480.jpg
https://mashina.kg/details/mercedesbenz-sklass-68e26b7c2c51d646469737,Mercedes-Benz S-Класс V (W221) Рестайлинг,22000,1923900,2011,110000,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/6/e/76eb573eec7d8fec4928b7302329f9d9_640x480.jpg
https://mashina.kg/details/toyota-rav4-6664365dc59a3297842515,Toyota RAV4 IV (XA40) Рестайлинг,23500,2055075,2018,81000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/2/5/c/25c766f37da9b4aaad3f3125acac8522_640x480.jpg
https://mashina.kg/details/subaru-outback-69fb6d977dcb4960563363,Subaru Outback V Рестайлинг,17000,1486650,2019,148000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/f/3/4/f3448e5bce0853779b03e95db64a48ef_640x480.jpg
https://mashina.kg/details/honda-xrv-69a90bb4b3813147575879,Honda XR-V II,11000,961950,2026,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/7/a/f/7af2a79539c9dcc93007cabffb937e9b_640x480.jpg
https://mashina.kg/details/chevrolet-spark-69f1fc8008a1d356484564,Chevrolet Spark IV,6632,580000,2017,60000,1.0 л.,вариатор,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/d/d/2/dd261eaeea1a1790f725dba72a2fd053_640x480.jpg
https://mashina.kg/details/toyota-camry-69fc12a6a7426718383458,Toyota Camry VII (XV50),12900,1128105,2012,127652,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/3/d/33d4826a12ac376a6607db7bb6ebff85_640x480.jpg
https://mashina.kg/details/honda-stepwgn-699c0d3ac9dd6294675742,Honda Stepwgn II,8691,760000,2003,60000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/9/7/d97b90b89dfe4302cf46f2231e7ddc01_640x480.jpg
https://mashina.kg/details/kia-sorento-69db8b9357809537473720,Kia Sorento III Prime Рестайлинг,16500,1442925,2019,154000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/0/b/30bb931c8fcc677466353fd55950271c_640x480.jpg
https://mashina.kg/details/honda-crider-69a90925dfdfb988865676,Honda Crider II Рестайлинг,17000,1486650,2026,10,1.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/e/b/d/ebd4d346f1144a250b96a59abe368ad0_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a094770f02f31f1813fb8cc,Продажа Hyundai Sonata VIII (DN8) 2020,13300,1163085,2020,150000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035462/d3c85da32a707e6996b23649f228cc89_medium.webp
https://mashina.kg/details/bmw-5-serii-6a006f34a48ab568787048,BMW 5 серии VII (G30/G31),24500,2142525,2019,127000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/3/f/d3f10eb4f39b574f5807f9e06342223a_640x480.jpg
https://mashina.kg/details/lexus-gx-69e723f76d9f7948659042,Lexus GX II Рестайлинг 2,61000,5334450,2020,72000,4.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/7/7/e77d6a566543342f0eb93bb633a4dfd2_640x480.jpg
https://mashina.kg/details/toyota-camry-69e8b69090335496384825,Toyota Camry VIII (XV70) Рестайлинг,24500,2142525,2024,38624,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/3/5/c35695bf56c49882e31407bf4a725465_640x480.jpg
https://mashina.kg/details/kia-k7-69e86d2260f3f727906619,Kia K7 VG I,8200,717090,2010,216000,2.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/8/5/1851b757055ee014fd8f577029f63cae_640x480.jpg
https://mashina.kg/details/mercedes-benz-g-klass-amg-6a09d1da8eec7ad7169a819c,Продажа Mercedes-Benz G-Класс AMG I (W463) 2007,40000,3498000,2007,200000,5.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10036151/0e922e4af3196dacc48abbf47fb7cd31_medium.webp
https://mashina.kg/details/hyundai-palisade-69edd895b9210033254364,Hyundai Palisade I,26000,2273700,2019,120000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/a/7/8a78dc49a89b02dcd51d2c83e01cc780_640x480.jpg
https://mashina.kg/details/lexus-gx-6a00a2dc20c25049017691,Lexus GX I,25900,2264955,2007,281635,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/7/7/c776a34b5c755594e89cdfc981a44043_640x480.jpg
https://mashina.kg/details/byd-dolphin-69a5067405aa0064328098,BYD Dolphin,9000,787050,2025,10,,,Китай,https://im.mashina.kg/tachka/images/6/a/4/6a416ee415abe00deb58fb873c1a902b_640x480.jpg
https://mashina.kg/details/kia-k5-69a906d332f0b300337126,Kia K5 III Рестайлинг,18000,1574100,2025,10,1.6 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/7/7/e777635f514f58d4fa94a1a5e4a99c86_640x480.jpg
https://mashina.kg/details/xiaomi-su7-69a8f68ba2ff4623877807,Xiaomi SU7,45000,3935250,2025,10,,,Китай,https://im.mashina.kg/tachka/images/8/0/b/80b49436ff179fa42f69607c6508eab7_640x480.jpg
https://mashina.kg/details/geely-galaxy-starship-7-69a24f3dc2fa3712674227,Geely Galaxy Starship 7,16800,1469160,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/c/5/7/c578b617aaed3e612f0e34f4aa59e1e6_640x480.jpg
https://mashina.kg/details/lixiang-l7-69a1471bcbfdf880057718,LiXiang L7 Рестайлинг,45000,3935250,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/8/2/18282e08afddfbabdb5196c39f423c54_640x480.jpg
https://mashina.kg/details/haval-dagou-big-dog-69a13a4f792fe749166757,Haval DaGou (Big Dog) II,14500,1268025,2026,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/3/b/5/3b54a842d133cca53c1529c711314ea4_640x480.jpg
https://mashina.kg/details/chery-tiggo-8-pro-69a12e5681ed1797596707,Chery Tiggo 8 Pro I (China Market),12500,1093125,2026,20,1.6 л.,робот,Китай,https://im.mashina.kg/tachka/images/b/c/b/bcbbf3a83263780d20e0f9f432960f67_640x480.jpg
https://mashina.kg/details/kia-k5-69fb3e3901c76842757443,Kia K5 II,13200,1154340,2019,187000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/5/0/3507a78e62cdaca693d80ae3e8b020da_640x480.jpg
https://mashina.kg/details/mercedesbenz-sklass-68e2bfdfcb8db435446370,Mercedes-Benz S-Класс III (W140) Рестайлинг,8400,734580,1996,200000,4.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/e/e/cee928b25795c2fb6392e5f87d9e44e9_640x480.jpg
https://mashina.kg/details/haval-h6-69a10b18cbc12093856462,Haval H6 III,11700,1023165,2026,20,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/f/6/b/f6b212fef792b301f7499a9eb08e9909_640x480.jpg
https://mashina.kg/details/chery-tiggo-7-69a1348f57012850745804,Chery Tiggo 7 II,11000,961950,2025,20,1.6 л.,робот,Китай,https://im.mashina.kg/tachka/images/7/3/3/7333961d25466526f6761c49ebebed43_640x480.jpg
https://mashina.kg/details/changan-x5-plus-699ffa9e8d9a1934526084,Changan X5 Plus,9500,830775,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/a/c/1/ac1a0c89dc162004a8480118e5a7e723_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a0000d36754a983203992,BMW 5 серии VII (G30/G31) Рестайлинг,33800,2955810,2021,92000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/0/f/70fc66f2b1f78dc0275906ec61ecd764_640x480.jpg
https://mashina.kg/details/volkswagen-tiguan-69a3a39f1406c184800794,Volkswagen Tiguan III (China Market),41600,3637920,2026,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/0/9/4/094beecf4b42712891dfad2b4d5cab32_640x480.jpg
https://mashina.kg/details/chevrolet-monza-69a4f1c93f915888892320,Chevrolet Monza II Рестайлинг,9500,830775,2024,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/e/0/5/e0550036657dbba90ea881f7869146b7_640x480.jpg
https://mashina.kg/details/byd-tang-69a5104398078197698633,BYD Tang II Рестайлинг,21500,1880175,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/8/e/6/8e6bfa4abb2d6fe5f4a2654c8afbbfac_640x480.jpg
https://mashina.kg/details/byd-yuan-plus-69a5026a8ec5f393882732,BYD Yuan Plus,15000,1311750,2026,10,,,Китай,https://im.mashina.kg/tachka/images/d/f/3/df3627df63b5211924535a4d9c0ec3ea_640x480.jpg
https://mashina.kg/details/geely-emgrand-69a007a778abb192801521,Geely Emgrand II,11500,1005675,2026,10,1.5 л.,механика,Китай,https://im.mashina.kg/tachka/images/7/b/f/7bf95ec5cfdad6df3236e2bca66e19d1_640x480.jpg
https://mashina.kg/details/audi-a3-69a90298d077e420311739,Audi A3 IV (8Y) Рестайлинг,30000,2623500,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/2/5/0/25002fb36a26a4f3bfb5079178121f2e_640x480.jpg
https://mashina.kg/details/voyah-taishan-69b395fb40138726722817,Voyah Taishan,80000,6996000,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/b/3/2/b3294bb07f088b4b45a77edca124079f_640x480.jpg
https://mashina.kg/details/changan-deepal-g318-69c34c0dc4ce1899807702,Changan Deepal G318,22000,1923900,2026,5,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/0/b/d0b39d6ecf4f018d76bde1e5cf54fd21_640x480.jpg
https://mashina.kg/details/changan-deepal-sl03-69c34a781376a086146445,Changan Deepal SL03,12000,1049400,2026,5,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/5/f/d/5fdbbb2aeb1ce70b234724dbd05f50cb_640x480.jpg
https://mashina.kg/details/changan-qiyuan-q05-69c0fcee50757972683770,Changan Qiyuan Q05,10200,891990,2026,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/0/1/3/0132c25cf0aa437c5c4a7983c78b279c_640x480.jpg
https://mashina.kg/details/kia-k7-6838770093076377814868,Kia K7 YG (II),15000,1311750,2018,130000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/0/1/901df7c15c96b393f0b4ef9e7c8516cc_640x480.jpg
https://mashina.kg/details/jetour-traveller-69c0e66a39e0f425930462,Jetour Traveller,18000,1574100,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/8/c/c/8cc009374a44fc0dea7d9dd16d1ca4eb_640x480.jpg
https://mashina.kg/details/kia-k3-67a70981e7356954080341,Kia K3 II,10500,918225,2018,198000,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/5/7/357d93efc2f3057c165016db6a7e9db7_640x480.jpg
https://mashina.kg/details/hyundai-avante-69e5d7ee013c1547876123,Hyundai Avante VI Рестайлинг,11000,961950,2018,109000,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/d/8/3/d837ebf4d094c3e9bee8c5a3aaf36640_640x480.jpg
https://mashina.kg/details/byd-qin-l-69aaa13c095a5168142786,BYD Qin L,13000,1136850,2025,5,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/4/1/1411873da1468ecc51c99e8f00d0c07d_640x480.jpg
https://mashina.kg/details/kia-sorento-6974f46909352611809940,Kia Sorento III Prime,15500,1355475,2016,165000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/1/b/a1bfd81bff1cb2fa02ac8a49f495c362_640x480.jpg
https://mashina.kg/details/mazda-3-69636a55a7232605684584,Mazda 3 II (BL),10000,874500,2011,82000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/c/2/2c284794433b05ba6f23c247a511427e_640x480.jpg
https://mashina.kg/details/gac-trumpchi-s7-69a3a1bc89caf958041962,GAC Trumpchi S7,35000,3060750,2025,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/0/1/b/01b0c2d162220b097a3e049991f6109d_640x480.jpg
https://mashina.kg/details/toyota-rav4-6a06a6954e678599e4e3932d,Продажа Toyota RAV4 II (XA20) Рестайлинг 2006,12500,1093125,2006,250000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033458/1bfc0a38c4783c0e404a31a661941e64_medium.webp
https://mashina.kg/details/mg-4-ev-69afbdaca2784679503410,MG 4 EV,12000,1049400,2026,20,,,Китай,https://im.mashina.kg/tachka/images/6/a/6/6a6eff7a2bd18ec8af1b255cca34fa25_640x480.jpg
https://mashina.kg/details/lixiang-l6-69a1452b5c61b028429287,LiXiang L6,35000,3060750,2025,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/9/1/f/91f896fdc14836a4fefed2395e180dfc_640x480.jpg
https://mashina.kg/details/chery-tiggo-5x-69a1405a4e09f179832847,Chery Tiggo 5x I Рестайлинг 3,10000,874500,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/f/f/6/ff6b8cfdd8bc2e9f58e79d02483a8a8f_640x480.jpg
https://mashina.kg/details/honda-crv-69d497ad43196587319027,Honda CR-V III,12000,1049400,2008,160000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/5/8/f586350df06d4b2857eccb78c3f4d85d_640x480.jpg
https://mashina.kg/details/daewoo-matiz-698d538122582456599604,Daewoo Matiz I Рестайлинг,2630,230000,2004,235000,0.8 л.,механика,Ноокат,https://im.mashina.kg/tachka/images/b/9/6/b9656f433ece6f29b4ee8621d4ddfcea_640x480.jpg
https://mashina.kg/details/audi-a4-69a679dea4faa328191967,Audi A4 V (B9) Рестайлинг,49200,4302540,2025,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/5/c/9/5c9f5c16486e4966337d5e52cc790035_640x480.jpg
https://mashina.kg/details/lixiang-l9-69a148d0664fb030776509,LiXiang L9 Рестайлинг,50000,4372500,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/4/0/5/4057a17591aaede87497b1098fcfd913_640x480.jpg
https://mashina.kg/details/byd-fangchengbao-leopard-3-69a291eee9f9d842942842,BYD FangChengBao Leopard 3,25000,2186250,2025,20,,,Китай,https://im.mashina.kg/tachka/images/e/f/1/ef1566d7aeaa330cc0130bbb174561fe_640x480.jpg
https://mashina.kg/details/bmw-3-serii-69a534e25d434821806729,BMW 3 серии VII (G2x) Рестайлинг 2,40000,3498000,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/7/4/0/740a87c49f4a8737ac28c0f2f5190679_640x480.jpg
https://mashina.kg/details/toyota-camry-6a060241c041e689366e8bfa,Продажа Toyota Camry VIII (XV70) 2018,15900,1390455,2018,108000,2.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033129/b964af53aaad890801417aa7b8069a3c_medium.webp
https://mashina.kg/details/toyota-camry-69a101f498511528539890,Toyota Camry IX (XV80) China Market,25000,2186250,2026,10,2.0 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/4/5/8/458355afa2d5ea817daa4624637ef362_640x480.jpg
https://mashina.kg/details/audi-a6-69a67e7a394bf298175456,Audi A6 V (C8) Рестайлинг,60000,5247000,2026,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/2/a/b/2ab86d8c5983256d845aaa30cda02da0_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-6a06b01974b9e5f7cecd1531,Продажа Hyundai Grandeur VI 2018,13300,1163085,2018,134000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10033488/9c70643ad91fd3fd013de3add20e48ef_medium.webp
https://mashina.kg/details/subaru-forester-6800dde028f83438883579,Subaru Forester V,16099,1407858,2020,74834,2.5 л.,вариатор,Кант,https://im.mashina.kg/tachka/images/8/e/7/8e71ce7052b66dc8dcef17725c18dc5a_640x480.jpg
https://mashina.kg/details/lexus-gx-6a07df016b3aff005e10d1a2,Продажа Lexus GX I 2004,21000,1836450,2004,230000,4.7 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10034465/a04120f1ce046a95215d11a39a44151c_medium.webp
https://mashina.kg/details/toyota-camry-69ff79344faf4018304854,Toyota Camry VII (XV50) Рестайлинг,20900,1827705,2017,89000,2.5 л.,вариатор,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/0/0/6/006b6c40b40d878931de49de70126042_640x480.jpg
https://mashina.kg/details/lexus-ux-6a05d486e3681022f86a3948,Продажа Lexus UX I 2021,23000,2011350,2021,135000,2.0 л.,вариатор,Ош,https://storage.mashina.kg/catalog/images/2026-05-15/10032833/0caad1a8ce46b4bf94cefd5997d6cc73_medium.webp
https://mashina.kg/details/kia-carnival-6a0959a5f306d27944e53ba6,Продажа Kia Carnival IV 2021,18800,1644060,2021,193000,2.2 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10035531/5b3e87a6e41fa79f70d56fdec37f8f0e_medium.webp
https://mashina.kg/details/subaru-legacy-6a09ce610f43fd9dc30ce3f8,Продажа Subaru Legacy IV 2005,4231,370000,2005,301000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-17/10036134/916015e221d998e90faacbf48c153801_medium.webp
https://mashina.kg/details/kia-k3-69fd4ecf39a43095113370,Kia K3 II,11600,1014420,2019,113000,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/d/d/f/ddfb5781f88646fd6265303d76c6be18_640x480.jpg
https://mashina.kg/details/subaru-outback-69e6582bb8896457044806,Subaru Outback VI,17500,1530375,2021,70000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/f/8/3f81d0431c4773a79104d0539a258fea_640x480.jpg
https://mashina.kg/details/kia-sportage-6a06f9bc0da27a1f75bcbd18,Продажа Kia Sportage V 2022,20700,1810215,2022,150000,1.6 л.,автомат,Ош,https://storage.mashina.kg/catalog/images/2026-05-16/10033931/92082f5895b8433998c3327aaf82cd2f_medium.webp
https://mashina.kg/details/kia-k5-69f9d8a4e5c6a606143429,Kia K5 III,16500,1442925,2020,149000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/6/6/f66d3bfc07dc20a749caf84a96caa15f_640x480.jpg
https://mashina.kg/details/lexus-lx-69c3773a0e14a561895883,Lexus LX III,32000,2798400,2010,324443,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/d/4/ad42267fe87e8838061af42109da9b76_640x480.jpg
https://mashina.kg/details/chevrolet-spark-6a05e6a45ebbe428f8889cac,Продажа Chevrolet Spark IV Рестайлинг 2021,8600,752070,2021,59850,1.4 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-16/10032945/36b36c90bd3fdf1481fec54952b7c283_medium.webp
https://mashina.kg/details/volkswagen-golf-698a2fa9ee87f963203140,Volkswagen Golf IV,5900,515955,2002,330000,2.0 л.,автомат,Балыкчи,https://im.mashina.kg/tachka/images/d/8/6/d8627c5b0a1a628c2177ef2766a74684_640x480.jpg
https://mashina.kg/details/subaru-outback-69ac6993c086c153422776,Subaru Outback VI,20000,1749000,2020,77000,2.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/6/c/9/6c900c7fb98a2e7cf51d746f0bd6cd57_640x480.jpg
https://mashina.kg/details/toyota-wish-6a0586cd97a05367f36801a1,Продажа Toyota Wish I 2004,7204,630000,2004,90000,1.8 л.,-1,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032504/43f821ab6ae6c18de00cc775e3a07c8c_medium.webp
https://mashina.kg/details/toyota-land-cruiser-6a00cc03ad2f5205042584,Toyota Land Cruiser 200 Series Рестайлинг 2,68700,6007815,2017,88600,4.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/7/3/2734a41910a53cbddad7abd26594cbd0_640x480.jpg
https://mashina.kg/details/kia-k5-69f7185ae9373398425745,Kia K5 II,12450,1088752,2019,170000,2.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/5/d/3/5d3fd75bd9b2c17d5fbb590e240f1f78_640x480.jpg
https://mashina.kg/details/byd-yuan-plus-69a7f0f77053a669927464,BYD Yuan Plus,15500,1355475,2025,10,,,Китай,https://im.mashina.kg/tachka/images/6/c/1/6c16660007a571df345863b331cecf02_640x480.jpg
https://mashina.kg/details/bmw-4-serii-69c5556cc23ba668681511,BMW 4 серии F32/F33/F36 Рестайлинг,22500,1967625,2019,97000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/e/4/ce47d57a627f0195311f49e69b0c3b15_640x480.jpg
https://mashina.kg/details/byd-tang-l-69c3ae388cb29513724620,BYD Tang L,28000,2448600,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/d/c/e/dcef053096e481322d270048a48501df_640x480.jpg
https://mashina.kg/details/byd-destroyer-05-69a28f5c2be6e000899160,BYD Destroyer 05,10000,874500,2026,20,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/a/1/5/a156af1f9c759fd8854e7db118f03383_640x480.jpg
https://mashina.kg/details/kia-k3-69a27bfc69a50234711555,Kia K3 II China Market Рестайлинг,11000,961950,2023,20,1.4 л.,робот,Китай,https://im.mashina.kg/tachka/images/f/4/0/f409a71d01a3b315ad36ff3cab662697_640x480.jpg
https://mashina.kg/details/lexus-rx-69da386725f80509581098,Lexus RX II,12000,1049400,2004,226000,3.3 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/c/6/8c6f777dc06ae372c9d8051f2cfef242_640x480.jpg
https://mashina.kg/details/gac-trumpchi-gs8-699ff5e4c7d4d638298801,GAC Trumpchi GS8 II,23500,2055075,2025,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/1/a/11a452f82d7d38bff2335a1b9795b6d8_640x480.jpg
https://mashina.kg/details/hyundai-elantra-69a7f94b1ba3a125181548,Hyundai Elantra VII (CN7) Рестайлинг,10800,944460,2023,10,1.4 л.,робот,Китай,https://im.mashina.kg/tachka/images/b/7/a/b7aea833df76bab451a821136a415527_640x480.jpg
https://mashina.kg/details/toyota-grand-highlander-69afc4c62d363374114034,Toyota Grand Highlander,40000,3498000,2025,20,2.4 л.,автомат,Китай,https://im.mashina.kg/tachka/images/8/b/0/8b05fc8fa7c9513dd7c35f82c50796d1_640x480.jpg
https://mashina.kg/details/zeekr-7x-69d34f6a8a1cd195574667,Zeekr 7X,30000,2623500,2026,10,,,Китай,https://im.mashina.kg/tachka/images/f/c/6/fc6ab4686169ee5480ce9a8675c3968b_640x480.jpg
https://mashina.kg/details/bmw-x6-69a79e98d45c1425979477,BMW X6 III (G06) Рестайлинг,80000,6996000,2026,10,4.4 л.,автомат,Китай,https://im.mashina.kg/tachka/images/e/b/0/eb0c764b20803f726a239bb1bfe12252_640x480.jpg
https://mashina.kg/details/bmw-x5-69a79d4a122be624840237,BMW X5 IV (G05/G18) Рестайлинг,77700,6794865,2026,10,3.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/b/4/9/b49ab4dd03a5acfa2752421b4dcbc39e_640x480.jpg
https://mashina.kg/details/byd-yuan-up-69a3a697d3a64566030573,BYD Yuan Up,13700,1198065,2025,10,,,Китай,https://im.mashina.kg/tachka/images/d/f/8/df84afb2622c26c19a9cf95e7e2fc5bc_640x480.jpg
https://mashina.kg/details/audi-q7-69a682f10d363715819979,Audi Q7 II (4M) Рестайлинг 2,70000,6121500,2026,10,3.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/1/4/b/14b712a28eb3748d8b9e76e37f4ba705_640x480.jpg
https://mashina.kg/details/honda-cr-v-6a06e95473fa120ddda8a12a,Продажа Honda CR-V V Рестайлинг 2020,19000,1661550,2020,86000,1.5 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033827/af8f57d49b3be3224f90aa68e4f184d7_medium.webp
https://mashina.kg/details/geely-boyue-699bbf4537f85862273678,Geely Boyue II Рестайлинг,14400,1259280,2025,10,2.0 л.,робот,Китай,https://im.mashina.kg/tachka/images/9/f/5/9f5139f6547ed67148274aebeea6d574_640x480.jpg
https://mashina.kg/details/honda-cr-v-6a06b71b2924c6886526ca4f,Продажа Honda CR-V V Рестайлинг 2020,18900,1652805,2020,90000,1.5 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033519/6e2e7f1f427aef8b1a2d720d417d886f_medium.webp
https://mashina.kg/details/byd-fangchengbao-titanium-7-69a79fd344717622965795,BYD FangChengBao Titanium 7,39000,3410550,2025,10,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/a/6/7/a679de1ebaea9b4b1701b1be99d47b90_640x480.jpg
https://mashina.kg/details/toyota-corolla-cross-69a7a2cdd0401466743848,Toyota Corolla Cross I,13000,1136850,2025,10,1.8 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/c/0/d/c0df87f2ff8cce602d9b91805bb158b5_640x480.jpg
https://mashina.kg/details/lexus-es-69db1faf2f2e2933647147,Lexus ES VI,15500,1355475,2014,217000,2.5 л.,-1,Ош,https://storage.mashina.kg/catalog/images/2026-05-17/4494346/5301410d3646793698f07e18f51ecfca_medium.webp
https://mashina.kg/details/gac-trumpchi-m8-69a28c965b99a563051868,GAC Trumpchi M8 II,37000,3235650,2024,20,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/6/9/5/6954fa1d98dd1834db9db379bf68b4c5_640x480.jpg
https://mashina.kg/details/gac-trumpchi-gs3-69a7a542ddbb5155254118,GAC Trumpchi GS3 II,11000,961950,2026,10,1.5 л.,робот,Китай,https://im.mashina.kg/tachka/images/2/7/a/27afa485f9868dcfffdbeaded0f0708f_640x480.jpg
https://mashina.kg/details/zeekr-9x-69d32c3d60d24802442814,Zeekr 9X,70000,6121500,2026,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/c/f/b/cfbfab25f5db8c861c69167e435b8973_640x480.jpg
https://mashina.kg/details/kia-ev6-69f634822ac54399402746,Kia EV6 I,18500,1617825,2022,126000,,,Ош,https://im.mashina.kg/tachka/images/4/d/6/4d66daa5916b3f859b64ba01b17bebe7_640x480.jpg
https://mashina.kg/details/mazda-cx5-69a3a92d23f89005844122,Mazda CX-5 II Рестайлинг,23000,2011350,2025,10,2.0 л.,автомат,Китай,https://im.mashina.kg/tachka/images/a/f/f/affca6747b817b62c34ca92c79ee548a_640x480.jpg
https://mashina.kg/details/lexus-lx-6a01b266f284f576501922,Lexus LX III Рестайлинг 2,97000,8482650,2021,50000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/1/6/7167ece4bfbe01d20b5dc9bd796a5bd8_640x480.jpg
https://mashina.kg/details/mg-5-69afb9347afac313718076,MG 5 II,8800,769560,2025,20,1.5 л.,вариатор,Китай,https://im.mashina.kg/tachka/images/a/3/1/a318719b49365532781a7435f1eaa311_640x480.jpg
